Mach Number,Altitude (m),Airspeed (m/s),Lift Force (N),Thrust (N),Fuel Flow Rate (kg/s),Wing Area (m²),Bypass Ratio,Flight Regime
0.14754754754754756,375.37537537537537,50.720779114715505,5250.994667669849,1997.797506068751,0.8824692438030204,25.998119183861547,4.195740242958164,Subsonic (low)
0.14944944944944946,390.3903903903904,45.0578449257013,5065.147885230246,2488.5017028016046,0.9432165631666799,25.322759927297824,4.241955091578912,Subsonic (low)
0.15135135135135136,405.4054054054054,53.33794955118782,5119.4751228185905,2325.7379599358856,0.9719488991555304,26.123813302362244,4.366002213176774,Subsonic (low)
0.15325325325325326,420.42042042042044,49.10291265651209,5379.531759137981,2022.6575843421476,0.8788992105607916,28.930339700677045,4.717374904730235,Subsonic (low)
0.15515515515515516,435.4354354354354,51.29428400378637,4574.689803486884,1817.9746097758514,0.9361768339033169,27.75474423947873,4.468367265317996,Subsonic (low)
0.15705705705705705,450.45045045045043,50.390866338252415,4970.711130687727,2213.3079501623642,0.6867528502442866,27.863905838401035,4.223944011965079,Subsonic (low)
0.15895895895895895,465.46546546546546,63.307436968590736,4278.4206757739175,1684.8130169655362,0.8726135972050535,24.46524900590062,4.727744549028345,Subsonic (low)
0.16086086086086088,480.4804804804805,54.625206569003026,5325.637587328665,2125.4899133894487,0.9866421625467381,24.881878003779306,4.6287827079396795,Subsonic (low)
0.16276276276276275,495.4954954954955,50.05078469455983,5462.937309190709,2139.9293360382762,0.8459147407186761,22.36900963839949,4.5959752797315785,Subsonic (low)
0.16466466466466467,510.5105105105105,60.098710546501934,4911.059421502965,2312.056966243658,0.9528954191559567,25.432575415022516,4.637140842228162,Subsonic (low)
0.16656656656656657,525.5255255255255,50.52841438277753,5952.959347610983,2827.5977113730232,0.9945370999301195,28.100720445244153,4.97857207981619,Subsonic (low)
0.16846846846846847,540.5405405405405,58.32359725430306,4566.396447778108,2123.1301955590357,0.9184477826169262,27.46010445830724,4.942424384412627,Subsonic (low)
0.17037037037037037,555.5555555555555,48.12757530652705,4460.405152487683,1858.4220233988615,0.9726019326552126,26.371433809275516,4.373768042510452,Subsonic (low)
0.17227227227227226,570.5705705705706,51.931642328080414,5318.131815185891,2009.1445231592184,0.8621351518799472,26.689272297145642,4.841593815379047,Subsonic (low)
0.1741741741741742,585.5855855855856,60.20352539856484,5742.768370525297,1491.799751055787,0.9406001332916566,25.708413427878632,4.599156160474303,Subsonic (low)
0.17607607607607606,600.6006006006006,63.55819876584292,6074.496378261467,1819.8142889015107,1.0251357310730362,27.067899084363436,4.628047391455778,Subsonic (low)
0.17797797797797799,615.6156156156156,61.369353918462366,5016.403714411376,1911.1492025000027,0.9826642630638104,27.928597199000702,4.195479767605268,Subsonic (low)
0.17987987987987988,630.6306306306307,60.58091774721796,5798.499575874806,1882.4131202592619,0.9111666928634262,24.37496861768309,4.505562486562001,Subsonic (low)
0.18178178178178178,645.6456456456457,60.30028732785936,5253.218237722119,2091.051806955462,0.995094313101752,27.26728934957384,4.3827806272780325,Subsonic (low)
0.18368368368368368,660.6606606606607,55.05984250061531,5199.472135815376,1804.325071336391,1.0469865045891873,28.23548914326884,4.716662814029712,Subsonic (low)
0.18558558558558558,675.6756756756756,59.49987805712556,5740.929067842436,2393.065956954098,0.7733842505206305,26.2332054224108,4.770972856837318,Subsonic (low)
0.1874874874874875,690.6906906906906,61.44255189094682,5638.573851619122,2062.5245819379215,1.097138637726821,27.925925793055754,4.147565192259201,Subsonic (low)
0.18938938938938937,705.7057057057057,69.67800352348696,4537.529647233601,2065.378071826584,0.9504586102159768,31.115875560602724,4.563761195367314,Subsonic (low)
0.1912912912912913,720.7207207207207,66.75713048688135,6077.309213901987,1975.5054589199985,1.02948593026096,26.756398723432575,4.798246174832724,Subsonic (low)
0.1931931931931932,735.7357357357357,56.870484908872015,6042.398029426078,2126.136784737273,1.1095144821543126,27.521892506939917,4.542243787116891,Subsonic (low)
0.1950950950950951,750.7507507507507,67.9527521793063,5052.884314910902,2332.8147646855755,0.855475272919596,25.843865325458864,4.731098014285758,Subsonic (low)
0.196996996996997,765.7657657657658,65.0535675768974,5576.880745697684,1830.851926277721,0.9245513952527408,27.241846713873045,4.661224084516408,Subsonic (low)
0.1988988988988989,780.7807807807808,64.24101562409582,5639.307385433661,1899.2617499741195,0.9694934787607778,27.679396426462446,4.6650287430872215,Subsonic (low)
0.20080080080080082,795.7957957957958,71.33065371647662,5535.9424885175595,2011.284593769403,0.9228258490887582,27.300271518413215,4.548139406788743,Subsonic (low)
0.2027027027027027,810.8108108108108,74.07391653139868,5143.766341996208,1704.3468310661433,1.177547711637735,25.497484047463743,4.364791947280966,Subsonic (low)
0.2046046046046046,825.8258258258259,74.22196616114655,5096.420548263207,1868.0364558973645,0.9212296975242275,27.355588703034222,4.389507784328808,Subsonic (low)
0.2065065065065065,840.8408408408409,66.01612459609902,5432.768510049823,1976.653257456122,0.9542050818110732,29.25835897314152,4.761390022410583,Subsonic (low)
0.2084084084084084,855.8558558558559,69.31279697960278,6045.223368488541,2387.5419794390436,1.03305151577291,27.757037730855874,4.629116876329002,Subsonic (low)
0.2103103103103103,870.8708708708708,73.16182266252333,5743.972249469389,2209.6993296315086,0.8952505128578565,28.546083886710864,4.603228482009486,Subsonic (low)
0.2122122122122122,885.8858858858858,77.02987778776395,5300.178319442432,2194.7136100468997,0.9787502471426919,26.76660416710318,4.551858628172166,Subsonic (low)
0.21411411411411413,900.9009009009009,70.40292760957234,5884.648154122971,2397.611730992734,1.0529164972961889,28.265991500276705,4.581304573246192,Subsonic (low)
0.216016016016016,915.9159159159159,72.51715056212636,4087.8408017970746,2106.8365115282295,0.9907379835857728,27.57906191748495,4.857430406945676,Subsonic (low)
0.21791791791791792,930.9309309309309,68.56041722206194,6099.808275611477,2270.8932087324206,1.017538190986882,25.75281308464833,4.586704937380149,Subsonic (low)
0.21981981981981982,945.9459459459459,68.7577056183354,4668.881849349689,2128.4929335797106,0.9767965184848926,27.67597970539651,4.391246516799146,Subsonic (low)
0.22172172172172172,960.960960960961,79.44801449735638,5370.831581350486,2244.7738699850534,0.8811355516645059,25.729672222056752,4.8138955202732,Subsonic (low)
0.22362362362362362,975.975975975976,82.81323217488615,5005.5304180522935,1996.0432735873962,1.0675947565693593,26.286915823909048,4.629895538097927,Subsonic (low)
0.22552552552552552,990.990990990991,76.31862807077701,4931.337940818226,1444.9314290936477,1.2137815954530125,27.539247716193817,4.682855749683132,Subsonic (low)
0.22742742742742741,1006.006006006006,82.34298981478544,6172.405385681252,2141.9985336263912,1.0429813042194849,27.720140684344457,5.0037979435621835,Subsonic (low)
0.22932932932932934,1021.021021021021,79.78015209721015,5371.45470464936,2614.81242881797,1.066520405718749,25.5094445956776,4.683875876517886,Subsonic (low)
0.23123123123123124,1036.036036036036,75.393019845593,5791.870559483977,2471.5583143661715,1.1161191223585327,28.893290969086625,4.751530428317439,Subsonic (low)
0.23313313313313314,1051.051051051051,81.07224329280734,5608.47164249234,2489.0186447767505,0.9227666500450298,28.18934074878204,4.4636147011397345,Subsonic (low)
0.23503503503503503,1066.066066066066,87.60209474424175,5883.765658856806,2575.9443216469704,1.2228040183655131,26.293257696934024,4.661171214634913,Subsonic (low)
0.23693693693693693,1081.081081081081,80.3794283630088,5696.969504088686,2237.408088099242,1.0756382850476855,25.06299217469561,4.832716019852531,Subsonic (low)
0.23883883883883883,1096.096096096096,89.02842348427524,5030.3757597775875,2275.711228738195,1.221443948167169,27.17103151976624,4.4054417697482675,Subsonic (low)
0.24074074074074073,1111.111111111111,68.75312633140312,6183.318594908756,2036.926653591917,0.9878078115587122,26.73849183661567,4.762391240845364,Subsonic (low)
0.24264264264264265,1126.126126126126,86.60801102037462,5451.620206917843,2133.1060711198134,1.2457701562197465,27.596137112005962,4.748086142456889,Subsonic (low)
0.24454454454454455,1141.1411411411411,83.58038048633601,4933.520862481936,2418.364978564976,1.144332366220295,26.900770453712095,4.741891124751121,Subsonic (low)
0.24644644644644645,1156.1561561561562,82.29675503946245,5511.067544642169,2600.504670489984,1.1249736782549056,24.45327917334695,4.946771119070988,Subsonic (low)
0.24834834834834835,1171.1711711711712,84.89724232111595,6488.818333755594,2203.2111623407454,1.0959249679578371,26.900963076031744,4.811932748014749,Subsonic (low)
0.2502502502502503,1186.1861861861862,75.14724051208063,6176.862622808498,2115.693971295327,1.0505225135679306,27.044073835900033,5.046365130422039,Subsonic (low)
0.25215215215215214,1201.2012012012012,84.63337229254417,5590.738997861135,2256.6148441134355,1.1982813940756154,28.47201305868261,4.557738553337649,Subsonic (low)
0.254054054054054,1216.2162162162163,88.16394123593709,5603.749526219164,2442.5241868408966,1.0951170680658857,26.493241028623967,4.789347075605831,Subsonic (low)
0.255955955955956,1231.2312312312313,94.41449524873262,5630.874166083,1834.7114230278055,0.8872269635752188,30.07757156961841,4.784761225145858,Subsonic (low)
0.25785785785785786,1246.2462462462463,85.08032058030344,6843.378996785425,1584.719287632402,0.9750681406160866,24.711117752600945,4.559722674822558,Subsonic (low)
0.25975975975975973,1261.2612612612613,84.27585030385237,6009.286044434095,2114.1182244318043,1.0710550644203647,29.564348844301534,4.970538279697549,Subsonic (low)
0.26166166166166166,1276.2762762762763,86.45617974704228,6046.652455227167,1918.7712572107375,1.1234923908090482,27.28013816029946,5.249919646155549,Subsonic (low)
0.2635635635635636,1291.2912912912914,94.188622200122,6360.086671960866,2138.2486313964973,1.0896864964553556,28.92501294415097,4.787289475793925,Subsonic (low)
0.26546546546546546,1306.3063063063064,91.90201380655668,5977.652837771515,2252.0623007511545,1.2200952771775644,27.774356880742758,4.89740061405115,Subsonic (low)
0.2673673673673673,1321.3213213213214,88.2561038860697,5742.0504986612195,2166.127579395198,0.9059408646471885,29.383006977711876,4.819005797265168,Subsonic (low)
0.2692692692692693,1336.3363363363364,94.11788871711835,5786.709960342396,2743.5480681490317,1.11826269755442,27.111649745863474,4.665090873826372,Subsonic (low)
0.2711711711711712,1351.3513513513512,92.6835859449384,5862.397568491166,2411.5369428942095,0.9249588342180411,26.063781073944995,4.449361457953111,Subsonic (low)
0.27307307307307305,1366.3663663663663,97.68806979750927,5892.90039325659,2409.361527102468,1.1855808391580265,29.861487161637324,4.678064522600146,Subsonic (low)
0.274974974974975,1381.3813813813813,89.98122602210472,6288.639596643315,2511.5870681379456,1.103016591018262,27.579528780926537,4.546533248734579,Subsonic (low)
0.2768768768768769,1396.3963963963963,92.4998274051493,5964.111081041788,1988.9806952963997,1.157276312517727,28.101106479205086,5.1714510462424546,Subsonic (low)
0.27877877877877877,1411.4114114114113,92.824244019124,6317.771490059241,2648.069872562417,1.0317798721091915,29.63991565885498,4.813314397551688,Subsonic (low)
0.28068068068068064,1426.4264264264264,88.11385669077083,5924.406474710473,2319.312756081404,1.2489675141867962,26.25887394366515,4.772858176232608,Subsonic (low)
0.2825825825825826,1441.4414414414414,97.55867946340098,6017.395673236124,2548.8919329201117,1.228046340279759,28.719062172284712,5.02557851270531,Subsonic (low)
0.2844844844844845,1456.4564564564564,98.03000108562416,4992.291049125337,2031.8962835414065,1.1850811570279154,26.96000271015051,4.629103232882276,Subsonic (low)
0.28638638638638636,1471.4714714714714,97.39693865458368,6462.868542055945,1893.03152935434,1.1166278548932356,27.665609830397305,4.705786351558248,Subsonic (low)
0.2882882882882883,1486.4864864864865,96.84508235114228,6191.262255967014,2610.2317622723735,1.1904181609619455,27.991301330959317,4.878479318714589,Subsonic (low)
0.2901901901901902,1501.5015015015015,91.5878109544126,6530.336386261158,2483.4934283998255,1.0645960284865503,25.651569109731497,5.076324368855267,Subsonic (low)
0.2920920920920921,1516.5165165165165,97.20808469748452,4596.5169555478,2105.6608099690234,1.2236937040402094,26.75266535669027,4.976613285310034,Subsonic (low)
0.29399399399399395,1531.5315315315315,98.2443853753241,7102.145310348322,2121.0830575995733,1.305939080423383,29.966549278559647,4.931647010485158,Subsonic (low)
0.2958958958958959,1546.5465465465466,96.5932182584965,6001.476457193684,2725.3181230121186,1.2509048998417622,29.288245741836153,4.9033112347348915,Subsonic (low)
0.2977977977977978,1561.5615615615616,100.4448226929212,6638.675992953344,2036.5698255331947,1.0737364497159558,27.884018611987127,4.973440564498748,Subsonic (low)
0.2996996996996997,1576.5765765765766,103.91815218197058,5577.944934335132,2891.900985075888,1.1856912812768596,28.361682184766337,4.93942968012495,Subsonic (low)
0.3016016016016016,1591.5915915915916,111.9754740505972,6417.598163742497,2134.6185844104443,1.0230882480265377,27.574652257561333,4.698810349849417,Subsonic (high)
0.3035035035035035,1606.6066066066066,104.06408025535039,5597.816742937696,2602.0280881930253,1.212494286372823,30.06991011377701,4.919726354837141,Subsonic (high)
0.3054054054054054,1621.6216216216217,105.12558979145166,5825.953357489936,2317.630673491521,1.203168449394362,27.753525187362808,4.701478484432665,Subsonic (high)
0.30730730730730726,1636.6366366366367,104.11225490565363,7108.166828084544,2602.878151246625,0.9739793270077444,28.420836211275343,4.938138430502087,Subsonic (high)
0.3092092092092092,1651.6516516516517,95.53727505463593,6069.123264082792,2264.3934269933698,1.0476354294225776,29.811137308305188,4.831498039329979,Subsonic (high)
0.3111111111111111,1666.6666666666667,105.6452084005317,6286.494214367639,2384.4954615116453,1.1383527769922899,26.945053883842252,5.441209657889906,Subsonic (high)
0.313013013013013,1681.6816816816818,106.72557547412954,6626.124956435468,2451.3147916577554,1.1394335448054367,30.468313906875473,4.931060162288697,Subsonic (high)
0.3149149149149149,1696.6966966966968,119.38728163349751,6452.245348390707,2144.088508010303,1.0514246788304917,25.853457034534085,4.663896831492427,Subsonic (high)
0.31681681681681684,1711.7117117117118,106.75591289381211,6292.927170289507,2672.697754076488,1.2141230981604436,30.612631364837366,4.923614408315065,Subsonic (high)
0.3187187187187187,1726.7267267267268,109.87210107603242,6413.511532264143,2302.192086214681,1.203225438972129,27.628173811259227,5.060027905283734,Subsonic (high)
0.3206206206206206,1741.7417417417416,108.83745216248478,7446.052136963482,2393.281887259856,1.1615040177330789,27.84215808446828,5.296534651092366,Subsonic (high)
0.3225225225225225,1756.7567567567567,103.81426746956,6228.848259140865,2169.2627551850137,1.1082046337679474,25.390209968450808,4.849677087579823,Subsonic (high)
0.32442442442442443,1771.7717717717717,116.01841837687941,6371.520494328455,1704.5731756346802,1.291507349278293,27.562052168177704,4.656787678468545,Subsonic (high)
0.3263263263263263,1786.7867867867867,114.7106161143848,6809.61148228809,2421.6706501989283,1.355030200798319,26.703553466722937,5.142346381265176,Subsonic (high)
0.3282282282282282,1801.8018018018017,115.55275733281283,6850.36056407659,3208.469311168559,1.1439861939576885,27.370812764222073,4.708564943504754,Subsonic (high)
0.33013013013013015,1816.8168168168168,107.69730697027056,6904.4260636911,2725.7716767597976,1.133978503479713,28.09533485261798,4.903159302088894,Subsonic (high)
0.332032032032032,1831.8318318318318,119.90486244557138,6643.589335238817,2490.3179821757776,1.2471688145892477,29.75700774202968,4.944571998993897,Subsonic (high)
0.3339339339339339,1846.8468468468468,106.52828222357611,5766.035081172296,2422.934553039321,1.1650979629262022,28.65074436644028,4.987875111141781,Subsonic (high)
0.3358358358358358,1861.8618618618618,117.11846965318553,7167.566617001399,2514.2472753511215,1.1898140336874303,28.81987333846003,5.145340398922374,Subsonic (high)
0.33773773773773774,1876.8768768768768,125.78310895988072,5790.99146765482,2677.3489477657763,1.2805719217790736,26.734098294109035,4.876486356755935,Subsonic (high)
0.3396396396396396,1891.8918918918919,110.52479585182402,6528.795210096994,2164.6750743262655,1.0185238507087302,27.075265261992303,4.964173068485567,Subsonic (high)
0.34154154154154154,1906.906906906907,113.29263547611026,6013.652865781111,2858.9211330252865,1.3441425447975792,31.113502942942386,5.021770554034747,Subsonic (high)
0.34344344344344346,1921.921921921922,117.26902759620899,6372.034930807608,2744.9447249627033,1.2224332175980992,27.331632882289565,5.060249921834088,Subsonic (high)
0.34534534534534533,1936.936936936937,114.90003914683642,6581.798622569157,2751.491753748416,1.1768687035618,30.937765831539394,5.05560147097762,Subsonic (high)
0.3472472472472472,1951.951951951952,110.31074690873339,6591.409338455867,2673.28446338466,1.2119474554487257,28.107880674151172,5.128942896786258,Subsonic (high)
0.34914914914914913,1966.966966966967,119.05352558474084,6655.004421161686,2553.3324447556442,1.2199666592257756,28.494923395706746,5.216215349375794,Subsonic (high)
0.35105105105105106,1981.981981981982,114.04583878872684,7264.212991886681,2755.0115239431993,1.0534564462320841,30.116058250855406,5.131679976283347,Subsonic (high)
0.3529529529529529,1996.996996996997,122.3719661571799,6697.43782142766,2736.4030989812727,1.378923252174753,30.437368162437515,5.149575963560702,Subsonic (high)
0.3548548548548548,2012.012012012012,116.05352947948161,6361.90566633866,2458.3523512822576,1.236414845509344,28.38232970812992,4.748119931215269,Subsonic (high)
0.3567567567567568,2027.027027027027,129.046969322385,6979.340881441476,2398.1897384012,1.2794353481798728,27.98520298728526,5.080315810103407,Subsonic (high)
0.35865865865865865,2042.042042042042,118.02767748226275,7105.345855072931,2606.532864554572,1.333142965045392,28.50270591380327,5.171877485576298,Subsonic (high)
0.3605605605605605,2057.057057057057,120.9802830095622,5910.120016355427,3046.387727130238,1.1387245950848106,29.112541897953783,5.227469920595771,Subsonic (high)
0.3624624624624625,2072.072072072072,127.3048233240856,6835.937272162167,2215.655264691217,1.2910408835972167,29.961580154929255,4.948917232540628,Subsonic (high)
0.36436436436436437,2087.087087087087,117.72956230171411,6901.136921706,2152.8355133673613,1.2197824374566673,28.64998843213487,4.961285238115364,Subsonic (high)
0.36626626626626624,2102.102102102102,125.66783020355118,6415.082112183868,2648.227051169754,1.3340764769210487,29.590992109697392,4.983978663742079,Subsonic (high)
0.3681681681681681,2117.1171171171172,131.7128909485893,7265.030583832986,2619.77081506131,1.0395295102171025,31.139221280088094,5.211787284482773,Subsonic (high)
0.3700700700700701,2132.132132132132,117.7864076510177,6515.462696974228,2662.2127095213327,1.245195675080978,29.272665119097876,5.316986421195052,Subsonic (high)
0.37197197197197196,2147.1471471471473,127.39363976313199,6666.592030539575,2689.1018752884656,1.1976758923795616,29.18719900372689,5.034423894457595,Subsonic (high)
0.37387387387387383,2162.162162162162,128.41653108835922,6530.581204975182,2554.66094523118,1.3040371058742262,26.460372501103638,5.303214084347031,Subsonic (high)
0.3757757757757758,2177.1771771771773,131.67287812265033,6638.219954221165,3074.2863589079516,1.310668082400484,24.811662552514164,5.152023289160246,Subsonic (high)
0.3776776776776777,2192.192192192192,122.22565685602,6095.606200296143,2152.7618394900783,1.1957539270343138,29.35934037062203,5.108175877600546,Subsonic (high)
0.37957957957957955,2207.2072072072074,122.45477399163568,5937.031615759909,2390.189631304665,1.1981519829517648,28.65355944887449,5.096461892775145,Subsonic (high)
0.3814814814814814,2222.222222222222,132.31341153178818,7467.622901982857,2613.46801639973,1.2611556853664891,28.0426408024427,5.293766717364876,Subsonic (high)
0.3833833833833834,2237.2372372372374,131.8352737165163,6260.20300952452,2157.1935068039,1.1854108523435543,29.199129140113353,5.215265713507564,Subsonic (high)
0.3852852852852853,2252.252252252252,132.24946124872636,6201.300822268843,2603.099534526235,1.3621262974731405,28.76224725905749,5.611020941385384,Subsonic (high)
0.38718718718718714,2267.2672672672675,133.3758846911285,5633.615253508452,3160.002611279967,1.2438600607360362,30.56354224782272,4.991116632962097,Subsonic (high)
0.3890890890890891,2282.2822822822823,128.89016668239785,6404.142749778873,2673.533213756056,0.9929348117014694,29.020057193279357,5.270887607673262,Subsonic (high)
0.390990990990991,2297.2972972972975,134.09820542274196,6075.392040233188,2742.183244688578,1.2490042808243058,27.78952498230466,5.06713277101067,Subsonic (high)
0.39289289289289286,2312.3123123123123,135.04894595007696,7571.257830318435,2300.6292491269046,1.1854849572549422,30.414178287367864,5.00482128128095,Subsonic (high)
0.39479479479479473,2327.327327327327,130.65847314009838,7268.47210823488,2499.475961972541,1.1290646106460973,28.622251335528645,5.18221095697739,Subsonic (high)
0.3966966966966967,2342.3423423423424,144.20574943260067,6432.801704288015,2577.531175992909,1.1713023812227878,29.75677199247543,5.217560585971497,Subsonic (high)
0.3985985985985986,2357.357357357357,137.89268812808245,7916.408092862344,2600.4812667689257,1.308838745081195,28.269869926696785,5.779430506807814,Subsonic (high)
0.40050050050050046,2372.3723723723724,130.21365268415693,7294.386246999301,3085.994640002632,1.4336148335755738,28.030264676758847,5.164672338364861,Subsonic (high)
0.40240240240240244,2387.387387387387,140.09958485998598,6654.401125062506,2874.5145254247445,1.3349220509901016,29.150276369302567,4.981171461310271,Subsonic (high)
0.4043043043043043,2402.4024024024025,132.59005511232684,5580.427272693343,2379.475525831803,1.2458061176348825,29.06228600835857,5.267515056411789,Subsonic (high)
0.4062062062062062,2417.4174174174173,142.04553312882237,7988.9147297388145,2792.5700521482204,1.3548997288263793,29.781802615112312,4.803690611109345,Subsonic (high)
0.40810810810810805,2432.4324324324325,144.54973465179376,6161.970523374959,2873.7908488733597,1.2662531311402627,28.678112451116466,5.205932967803471,Subsonic (high)
0.41001001001001003,2447.4474474474473,135.29999181164487,6047.370696591625,3072.07474158641,1.2455549780987005,26.345560424444503,5.233235086489063,Subsonic (high)
0.4119119119119119,2462.4624624624626,144.86693069627165,7394.668599388204,3209.897941706248,1.2024316010445695,28.469958293736536,5.394655812324777,Subsonic (high)
0.41381381381381377,2477.4774774774774,142.76060133137918,8116.572899866333,2436.9131838930807,1.1455378400455487,30.32886583885386,5.436165891327011,Subsonic (high)
0.41571571571571575,2492.4924924924926,145.45364414331578,7602.146419265269,2503.889893784046,1.2845812029176291,28.7110930382925,5.146433223365604,Subsonic (high)
0.4176176176176176,2507.5075075075074,151.47395490325974,7205.277883349503,2375.5794951784683,1.3422317754184394,28.806601072404355,5.2227300499268665,Subsonic (high)
0.4195195195195195,2522.5225225225226,141.4096960566223,7234.0138074692795,2688.3526008264644,1.31961691227779,30.674759954054103,5.105334392436424,Subsonic (high)
0.42142142142142136,2537.5375375375374,139.5146024614958,7376.657729340102,2904.1717765981643,1.2905354393373962,28.146254373325828,5.038651753302726,Subsonic (high)
0.42332332332332334,2552.5525525525527,139.4823577818023,7342.7275581566455,3066.1703249467005,1.240410378915307,26.919028405868886,5.331948925846096,Subsonic (high)
0.4252252252252252,2567.5675675675675,140.4975251517494,7117.172288561264,2752.890368582919,1.3986624570063346,29.01130557296401,5.020958565956355,Subsonic (high)
0.4271271271271271,2582.5825825825827,144.8377146761527,7041.990441865828,2685.4271244049282,1.208977498696032,28.545010344398165,5.198456001267009,Subsonic (high)
0.42902902902902906,2597.5975975975975,147.5756297439531,6971.906639253442,2832.6144847617093,1.421146334927891,27.84092081066041,5.08805229510724,Subsonic (high)
0.43093093093093093,2612.612612612613,147.8999705131666,6639.534222083178,2542.249922303786,1.2461746945037238,29.046241625461274,5.402729430050845,Subsonic (high)
0.4328328328328328,2627.6276276276276,151.29907940834326,6889.492291396443,3425.3601150069308,1.2740057255139456,30.065586799198506,5.658784518351796,Subsonic (high)
0.4347347347347347,2642.642642642643,147.87481926919932,6196.66473604545,2321.905896068786,1.2054235830405342,29.33341450499562,5.043886607643538,Subsonic (high)
0.43663663663663665,2657.6576576576576,155.72412684224304,7007.286643059082,2865.332083578627,1.3048147402663912,29.826837975395723,4.939306213330396,Subsonic (high)
0.4385385385385385,2672.672672672673,147.77981893691333,6575.47421619431,3422.6974813845077,1.4553390536556057,32.10549693315852,5.290638238545602,Subsonic (high)
0.4404404404404404,2687.6876876876877,163.35059558269782,6531.288424475198,2823.3612746893205,1.4122234695050562,28.890086112068058,5.324460880512873,Subsonic (high)
0.4423423423423424,2702.7027027027025,153.52473313522142,7186.343471973135,2770.0153165265788,1.461355724716317,29.840946375390427,5.370758888378487,Subsonic (high)
0.44424424424424425,2717.7177177177177,146.75725526096164,7805.71085288201,2725.499105889605,1.41858062095976,28.67862239854374,5.243468629685864,Subsonic (high)
